OBJECTID,Station Name,Address,Address2,City,State,Zip,Contact,Contact Title,Phone,Email,Up Date,x,y
2808,RUTLAND VOLUNTEER FIRE DEPARTMENT,28502 STATE ROUTE 126, ,BLACK RIVER,NY,13612,,,315-788-1498,,,435689.521185571,4866923.37590851
2809,CROWN POINT FIRE DEPARTMENT STATION 1,2764 MAIN STREET, ,CROWN POINT,NY,12928,,,518-597-3211,,,626049.515827226,4867655.79152984
2810,CHAMPION VOLUNTEER FIRE COMPANY INCORPORATED,20220 COUNTY ROUTE 47, ,CARTHAGE,NY,13619,,,315-493-2099,,,444776.815295677,4867750.03102751
2811,NORTH HUDSON VOLUNTEER FIRE DEPARTMENT,3034 UNITED STATES HIGHWAY 9, ,NORTH HUDSON,NY,12855,,,518-532-7093,,,602415.08186931,4868176.32917184
2812,WEST CARTHAGE VOLUNTEER FIRE DEPARTMENT,61 HIGH STREET, ,WEST CARTHAGE,NY,13619,,,315-493-2552,,,449999.700953808,4868698.02758154
2813,NEWCOMB VOLUNTEER FIRE DEPARTMENT,5635 STATE ROUTE 28 NORTH, ,NEWCOMB,NY,12852,,,518-582-3093,,,567491.086359691,4868801.79117148
2814,LONG LAKE VOLUNTEER FIRE DISTRICT 1,1204 MAIN STREET, ,LONG LAKE,NY,12847,,,518-624-4599,,,546516.758510107,4868997.11343664
2815,CARTHAGE FIRE DEPARTMENT,685 SOUTH JAMES STREET, ,CARTHAGE,NY,13619,,,315-493-2346,,,452662.374289939,4868999.40915289
2816,CITY OF WATERTOWN FIRE DEPARTMENT STATION 2,906 STATE STREET, ,WATERTOWN,NY,13601,,,315-785-7816,,,428090.489948842,4869036.91197259
2817,TOWN OF WATERTOWN FIRE DEPARTMENT STATION 3,20312 STATE ROUTE 3, ,WATERTOWN,NY,13601,,,315-788-9103,,,422415.766564094,4869274.37190013
2818,CITY OF WATERTOWN FIRE DEPARTMENT STATION 1,224 SOUTH MASSEY STREET, ,WATERTOWN,NY,13601,,,315-785-7800,,,426272.966185511,4869409.69361597
2819,CITY OF WATERTOWN FIRE DEPARTMENT STATION 3,638 MILL STREET, ,WATERTOWN,NY,13601,,,315-785-7819,,,427369.419942498,4870265.30403461
2820,DEXTER VOLUNTEER FIRE DEPARTMENT STATION 2,11430 MIDDLE ROAD, ,DEXTER,NY,13634,,,315-639-6080,,,408368.3690113,4871599.91609561
2821,WATERTOWN INTERNATIONAL AIRPORT,22572 AIRPORT DRIVE, ,DEXTER,NY,13634,,,315-639-3809,,,418019.234786971,4871865.3374539
2822,NORTH POLE FIRE COMPANY INCORPORATED,22334 UNITED STATES HIGHWAY 11, ,WATERTOWN,NY,13601,,,315-788-9020,,,427850.503773618,4872267.55854978
2823,GLEN PARK VOLUNTEER FIRE DEPARTMENT,630 MAIN STREET, ,GLEN PARK,NY,13601,,,315-782-5674,,,423222.303155369,4872334.05725391
2824,BROWNVILLE VOLUNTEER FIRE DEPARTMENT,121 BROWN BOULEVARD, ,BROWNVILLE,NY,13615,,,315-782-7220,,,421101.227638301,4872708.64030943
2825,DEXTER VOLUNTEER FIRE DEPARTMENT STATION 1,100 CANAL STREET, ,DEXTER,NY,13634,,,315-639-6271,,,416330.062436637,4873017.63227161
2826,BLACK RIVER FIRE DEPARTMENT,218 LERAY STREET, ,BLACK RIVER,NY,13612,,,315-773-4522,,,435666.630322155,4874081.24858836
2827,FELTS MILLS FIRE COMPANY INCORPORATED,30743 STATE ROUTE 3, ,FELTS MILLS,NY,13638,,,315-773-2604,,,439080.388567881,4874442.26846017
2828,CALCIUM FIRE DEPARTMENT,24527 COUNTY ROUTE 138, ,CALCIUM,NY,13616,,,315-782-6575,,,432071.625869321,4874606.97341657
2829,FORT DRUM FIRE DEPARTMENT STATION 3-DOD,2065 HANGAR ACCESS DRIVE, ,FORT DRUM,NY,13603,,,315-772-4131,,,435718.660696737,4875187.54891705
2830,FORT DRUM FIRE DEPARTMENT STATION 2-DOD,T2330 NASH BOULEVARD, ,FORT DRUM,NY,13603,,,315-772-4131,,,435718.66776196,4875187.62389463
2831,GREAT BEND FIRE DEPARTMENT,32768 STATE ROUTE 26, ,GREAT BEND,NY,13643,,,315-493-2258,,,442677.802557045,4875688.12798042
2832,DEFERIET FIRE DEPARTMENT,101 RIVERSIDE DRIVE, ,DEFERIET,NY,13628,,,315-493-4039,,,445437.613222069,4876678.95413779
2833,FORT DRUM FIRE DEPARTMENT STATION 1-DOD,P10710 SOUTH RIVA RIDGE LOOP, ,FORT DRUM,NY,13603,,,315-772-4131,,,435790.476184923,4876954.13286366
2834,MORIAH VOLUNTEER FIRE DEPARTMENT,636 TARBELL HILL ROAD, ,MORIAH,NY,12960,,,518-546-3341,,,619850.719074742,4878059.10013993
2835,PORT HENRY FIRE DEPARTMENT,14 CHURCH STREET, ,PORT HENRY,NY,12974,,,518-546-7771,,,623319.51148969,4878285.34776783
2836,NATURAL BRIDGE VOLUNTEER FIRE COMPANY INCORPORATED,27570 HIGH STREET, ,NATURAL BRIDGE,NY,13665,,,315-644-9898,,,460345.472801996,4879501.95648841
2837,CHAUMONT VOLUNTEER FIRE DEPARTMENT INCORPORATED,11385 STATE ROUTE 12E, ,CHAUMONT,NY,13622,,,315-649-2410,,,408371.382414618,4880598.46527425
2838,THREE MILE BAY FIRE COMPANY INCORPORATED,8581 STATE ROUTE 12E, ,THREE MILE BAY,NY,13693,,,315-649-2888,,,403872.464249224,4881598.12435188
2839,EVANS MILLS FIRE DEPARTMENT,8615 LERAY STREET, ,EVANS MILLS,NY,13637,,,315-629-4931,,,435940.464356313,4881703.00599731
2840,PAMELIA VOLUNTEER FIRE DEPARTMENT,25082 COUNTY ROUTE 16, ,EVANS MILLS,NY,13637,,,315-629-5260,,,430150.231351713,4881932.47487905
2841,MINEVILLE-WITHERBEE FIRE DEPARTMENT,112 RAYMOND WRIGHT AVENUE, ,MINEVILLE,NY,12956,,,518-546-3341,,,618102.658164266,4882620.90089299
2842,CAPE VINCENT VOLUNTEER FIRE DEPARTMENT,241 EAST BROADWAY, ,CAPE VINCENT,NY,13618,,,315-654-2004,,,393142.906619522,4886991.32133709
2843,DEPAUVILLE FIRE DEPARTMENT,15231 SCHOOL STREET, ,DEPAUVILLE,NY,13632,,,315-686-3795,,,414693.781790326,4887820.84827858
2844,HARRISVILLE VOLUNTEER FIRE DEPARTMENT,14226 CHURCH STREET, ,HARRISVILLE,NY,13648,,,315-543-2833,,,474083.655001208,4888526.9059046
2845,PHILADELPHIA VOLUNTEER FIRE DEPARTMENT,3 ANTWERP STREET, ,PHILADELPHIA,NY,13673,,,315-642-5781,,,443581.640574915,4889758.27349121
2846,STAR LAKE VOLUNTEER FIRE DEPARTMENT INCORPORATED,STATE HIGHWAY 3, ,STAR LAKE,NY,13690,,,315-386-4591,,,497028.748327915,4889767.86749956
2847,KEENE VALLEY HOSE AND LADDER COMPANY 1,15 MARKET STREET, ,KEENE VALLEY,NY,12943,,,518-576-4727,,,596864.66046421,4893610.23966953
2848,LA FARGEVILLE FIRE DEPARTMENT STATION 2,36265 MILL STREET, ,LA FARGEVILLE,NY,13656,,,315-658-2919,,,422653.880297956,4893827.57727131
2849,WESTPORT HOSE COMPANY 1,38 CHAMPLAIN AVENUE, ,WESTPORT,NY,12993,,,518-962-8222,,,625045.227776394,4893827.78306175
2850,LA FARGEVILLE FIRE DEPARTMENT,20411 SUNRISE AVENUE, ,LA FARGEVILLE,NY,13656,,,315-658-2919,,,422880.688447817,4893929.35873226
2851,ANTWERP FIRE DEPARTMENT INCORPORATED,2 VAN BUREN STREET, ,ANTWERP,NY,13608,,,315-659-8631,,,451535.283594166,4894108.52017196
2852,NEWTON FALLS VOLUNTEER FIRE DEPARTMENT,28 GROVE STREET, ,NEWTON FALLS,NY,13666,,,315-386-4591,,,500860.429400003,4895154.0615913
2853,THERESA FIRE DISTRICT,400 MILL STREET, ,THERESA,NY,13691,,,315-628-4492,,,437446.633980478,4895973.46852596
2854,TUPPER LAKE VOLUNTEER FIRE DEPARTMENT STATION 1,21 HIGH STREET, ,TUPPER LAKE,NY,12986,,,518-359-2543,,,542729.445991019,4896705.35411444
2855,ELIZABETHTOWN FIRE DEPARTMENT,WOODRUFF LANE, ,ELIZABETHTOWN,NY,12932,,,518-873-9944,,,613066.956738803,4896711.63358464
2856,CRANBERRY LAKE VOLUNTEER FIRE DEPARTMENT,7115 STATE HIGHWAY 3, ,CRANBERRY LAKE,NY,12927,,,315-848-2937,,,512590.891399999,4896821.05939129
2857,SUNMOUNT DEVELOPMENTAL CENTER STATION,2445 STATE HIGHWAY 30, ,TUPPERLAKE,NY,12986,,,518-359-4503,,,544442.628479314,4897122.7824157
2858,PIERCEFIELD FIRE DEPARTMENT,32 WALLER STREET, ,PIERCEFIELD,NY,12973,,,518-359-7374,,,534623.3283,4897663.4202913
2859,CLAYTON VOLUNTEER FIRE DEPARTMENT - SUBSTATION,GRAVES STREET, ,CLAYTON,NY,13624,,,315-686-5731,,,413948.853339614,4898395.92876418
2860,CLAYTON VOLUNTEER FIRE DEPARTMENT,855 GRAVES STREET, ,CLAYTON,NY,13624,,,315-686-5731,,,413997.919789639,4898446.64078301
2861,WADHAMS VOLUNTEER FIRE DEPARTMENT,775 COUNTY ROUTE 22, ,WESTPORT,NY,12993,,,518-962-4367,,,623003.961444258,4898602.25908514
2862,TUPPER LAKE VOLUNTEER FIRE DEPARTMENT STATION 2,54 PINE STREET, ,TUPPER LAKE,NY,12986,,,518-359-2543,,,541776.70025168,4898693.58122495
2863,FINE VOLUNTEER FIRE DEPARTMENT,STATE HIGHWAY 58, ,FINE,NY,13639,,,315-848-2492,,,488890.397355909,4899458.48678402
2864,KEENE VOLUNTEER FIRE DEPARTMENT INCORPORATED,1300 HURRICANE ROAD, ,KEENE,NY,12942,,,518-576-4301,,,596832.29542051,4900678.29934805
2865,PLESSIS FIRE DEPARTMENT,21691 COUNTY ROUTE 3, ,PLESSIS,NY,13675,,,315-482-9752,,,431953.537848124,4902334.09360533
2866,ESSEX FIRE DISTRICT 2,1637 STATE ROUTE 22, ,ESSEX,NY,12936,,,518-963-4027,,,627619.175369591,4902742.86593607
2867,FISHERS LANDING VOLUNTEER FIRE DEPARTMENT INCORPORATED,42038 COUNTY ROUTE 195, ,FISHERS LANDING,NY,13641,,,315-686-2924,,,419895.789859354,4902989.5344262
2868,LAKE PLACID VOLUNTEER FIRE DEPARTMENT,456 OLD MILITARY ROAD, ,LAKE PLACID,NY,12946,,,518-523-2535,,,579769.877627598,4903245.80254832
2869,LEWIS VOLUNTEER FIRE DEPARTMENT INCORPORATED,14 FIRE HOUSE LANE, ,LEWIS,NY,12950,,,518-873-2232,,,614617.615225634,4903527.14250166
2870,OXBOW VOLUNTEER FIRE COMPANY INCORPORATED,37635 COUNTY ROUTE 25, ,OXBOW,NY,13608,,,315-287-9898,,,450506.437645763,4903965.86362123
2871,WELLESLEY ISLAND VOLUNTEER FIRE COMPANY INCORPORATED STATION 1,RAINBOW STREET, ,THOUSAND ISLAND PARK,NY,13692,,,315-482-4222,,,418120.04161412,4904258.88524072
2872,REDWOOD VOLUNTEER FIRE DEPARTMENT INCORPORATED,43676 STINE ROAD, ,REDWOOD,NY,13679,,,315-482-3962,,,436209.980187395,4905494.08961327
2873,GOUVERNEUR FIRE DEPARTMENT,UNITED STATES HIGHWAY 11, ,GOUVERNEUR,NY,13642,,,315-287-1537,,,460648.787520529,4907084.06958518
2874,ESSEX FIRE DISTRICT 1,2659 STATE ROUTE 22, ,ESSEX,NY,12936,,,518-963-7619,,,630822.788458602,4907542.27526203
2875,EDWARDS FIRE DEPARTMENT AND RESCUE SQUAD,115 NEW STREET, ,EDWARDS,NY,13635,,,315-562-3709,,,479666.490037626,4907913.57191203
2876,WELLESLEY ISLAND VOLUNTEER FIRE COMPANY INCORPORATED STATION 2,COUNTY ROAD 100A, ,FINEVIEW,NY,13640,,,315-482-4222,,,424160.825308576,4908511.87722837
2877,SARANAC LAKE VOLUNTEER FIRE DEPARTMENT,100 BROADWAY, ,SARANAC LAKE,NY,12983,,,518-891-2333,,,569070.453755665,4908880.62696206
2878,WILLSBORO FIRE DEPARTMENT STATION 2 / REBER FIRE COMPANY,21 SUNSET DRIVE, ,WILLSBORO,NY,12996,,,518-963-8386,,,621425.429634737,4909091.27658257
2879,ALEXANDRIA BAY FIRE DEPARTMENT,110 WALTON STREET, ,ALEXANDRIA BAY,NY,13607,,,315-482-2121,,,427685.540518605,4909699.85054462
2880,UPPER JAY VOLUNTEER FIRE DEPARTMENT,12240 STATE ROUTE 9N, ,UPPER JAY,NY,12987,,,518-647-2201,,,597794.057644532,4910236.15064749
2881,DEGRASSE CLARE AND SOUTH RUSSELL VOLUNTEER FIRE DEPARTMENT INCORPORATED,2211 COUNTY ROUTE 27, ,RUSSELL,NY,13684,,,315-562-3780,,,494409.699419615,4911334.73755135
2882,WILLSBORO FIRE DEPARTMENT STATION 1 - HEADQUARTERS,7 FARRELL ROAD, ,WILLSBORO,NY,12996,,,518-963-8668,,,627820.372261833,4914365.91752155
2883,JAY VOLUNTEER FIRE DEPARTMENT,13029 STATE ROUTE 9N, ,JAY,NY,12941,,,518-647-2201,,,601606.953343979,4914713.58830283
2884,WILMINGTON FIRE DISTRICT,1197 HASELTON ROAD, ,WILMINGTON,NY,12997,,,518-946-7187,,,594522.066232764,4915898.21297008
2885,BLOOMINGDALE VOLUNTEER FIRE DEPARTMENT,1635 STATE ROUTE 3, ,BLOOMINGDALE,NY,12913,,,518-891-1770,,,572825.066486126,4917143.95882142
2886,DEKALB-RICHVILLE FIRE DISTRICT,71 MAIN STREET, ,RICHVILLE,NY,13681,,,315-287-7045,,,468421.903937453,4917825.05488705
2887,RUSSELL VOLUNTEER FIRE DEPARTMENT INCORPORATED,5 PESTLE STREET ROAD, ,RUSSELL,NY,13684,,,315-347-3932,,,488044.474055351,4919520.05684142
2888,PAUL SMITH - GABRIELS VOLUNTEER FIRE DEPARTMENT,68 STATE ROUTE 86, ,PAUL SMITHS,NY,12970,,,518-327-3600,,,560027.45817168,4921024.72969462
2889,AU SABLE FORKS VOLUNTEER FIRE DEPARTMENT,29 SCHOOL LANE, ,AUSABLE FORKS,NY,12912,,,518-647-5582,,,605330.447881169,4921490.02438564
2890,HAMMOND FIRE AND RESCUE,300 LAKE STREET, ,HAMMOND,NY,13646,,,315-324-6666,,,444861.326886528,4921965.82014526
2891,HERMON VOLUNTEER FIRE DEPARTMENT,109 CHURCH STREET, ,HERMON,NY,13652,,,315-347-3706,,,481767.101400001,4923134.5266913
2892,PARISHVILLE VOLUNTEER FIRE DEPARTMENT STATION 2,JOE INDIAN POND ROAD, ,PARISHVILLE,NY,13672,,,315-265-6110,,,521566.745215273,4926288.83026016
2893,DEKALB JUNCTION VOLUNTEER FIRE DEPARTMENT,4323 UNITED STATES HIGHWAY 11, ,DEKALB JUNCTION,NY,13630,,,315-379-2431,,,478144.5625,4927945.5834913
2894,COLTON FIRE STATION 2,2141 RAQUETTE RIVER RD,,S COLTON,NY,13625,,,,,,509379.921099998,4928529.8748913
2895,PYRITES VOLUNTEER FIRE DEPARTMENT,COUNTY ROAD 1, ,PYRITES,NY,13677,,,315-379-0733,,,485232.9357,4929065.03109129
2896,AUSABLE-CHESTERFIELD-KEESEVILLE JOINT FIRE DISTRICT,8 PLEASANT STREET, ,KEESEVILLE,NY,12944,,,518-834-9053,,,620785.670727438,4929500.7986168
2897,BRIER HILL VOLUNTEER FIRE DEPARTMENT INCORPORATED,2704 STATE HIGHWAY 37, ,OGDENSBURG,NY,13669,,,315-375-4128,,,447357.089400003,4931112.6661913
2898,PIERREPONT VOLUNTEER FIRE DEPARTMENT,62 OLD COUNTY ROAD, ,CANTON,NY,13617,,,315-386-2160,,,499212.344719677,4931612.51529945
2899,COLTON VOLUNTEER FIRE DEPARTMENT,89 RIVERSIDE DRIVE, ,COLTON,NY,13625,,,315-262-2333,,,504916.42334081,4933503.73734454
2900,PERU FIRE DISTRICT,753 BEAR SWAMP ROAD, ,PERU,NY,12972,,,518-643-9271,,,617710.072287916,4936909.6298563
2901,MORRISTOWN VOLUNTEER FIRE DEPARTMENT INCORPORATED,200 MORRIS STREET, ,MORRISTOWN,NY,13664,,,315-386-4591,,,448898.751924372,4937641.31586358
2902,RENSSELAER FALLS VOLUNTEER FIRE DEPARTMENT,424 RENSSELAER STREET, ,RENSSELAER FALLS,NY,13680,,,315-344-8853,,,474955.740577028,4937652.28014476
2903,CANTON FIRE AND RESCUE,77 RIVERSIDE DRIVE, ,CANTON,NY,13617,,,315-386-4613,,,485934.622388466,4938787.9773144
2904,HANNAWA FALLS VOLUNTEER FIRE DEPARTMENT,26 MILL STREET, ,POTSDAM,NY,13676,,,315-265-4161,,,501939.220011001,4939774.99406725
2905,REDFORD FIRE STATION 2,101 CLINTON ST,,REDFORD,NY,12978,,,,,,594910.203800003,4940114.9674913
2906,HEUVELTON VOLUNTEER FIRE DEPARTMENT,95 STATE STREET, ,HEUVELTON,NY,13654,,,315-344-2426,,,467981.655455286,4940389.3943702
2907,PARISHVILLE VOLUNTEER FIRE DEPARTMENT STATION 1,6 CATHERINE STREET, ,POTSDAM,NY,13676,,,315-265-6110,,,514801.356166463,4941645.84723754
2908,SOUTH PLATTSBURGH FIRE DEPARTMENT STATION 1,4244 STATE ROUTE 22, ,PLATTSBURGH,NY,12901,,,518-561-2522,,,620031.236479403,4944833.43933974
2909,DUANE VOLUNTEER FIRE DEPARTMENT,172 COUNTY ROUTE 26, ,MALONE,NY,12953,,,518-483-0386,,,558144.874193073,4945331.66963146
2910,SOUTH PLATTSBURGH FIRE DEPARTMENT STATION 2,4442 STATE ROUTE 9, ,PLATTSBURGH,NY,12901,,,518-563-6580,,,623396.834339858,4945512.79914284
2911,MORLEY VOLUNTEER FIRE DEPARTMENT INCORPORATED,7220 COUNTY ROAD 27, ,CANTON,NY,13617,,,315-386-8970,,,484372.246396879,4945725.49172057
2912,POTSDAM FIRE DEPARTMENT,42 MAIN STREET, ,POTSDAM,NY,13676,,,315-265-3312,,,501354.66708661,4946178.5885834
2913,SARANAC FIRE STATION 1,3277 RTE 3,,SARANAC,NY,12981,,,,,,600680.436500003,4946204.8711913
2914,SAINT REGIS FALLS VOLUNTEER FIRE DEPARTMENT,7 NORTH RIVER ROAD, ,SAINT REGIS FALLS,NY,12980,,,518-856-9314,,,536154.670637689,4946765.776035
2915,WEST POTSDAM VOLUNTEER FIRE COMPANY INCORPORATED,801 COUNTY ROUTE 34, ,POTSDAM,NY,13676,,,315-379-2431,,,492828.756486706,4948214.77480272
2916,HOPKINTON-FORT JACKSON FIRE DEPARTMENT,2876 STATE HIGHWAY 11B, ,HOPKINTON,NY,12965,,,315-328-4968,,,523703.608125729,4948555.4346833
2917,RESCUE HOSE COMPANY 5-DOD,111 OHIO AVENUE, ,PLATTSBURGH,NY,12903,,,518-561-0108,,,623046.62445618,4948928.43263816
2918,PLATTSBURGH CITY FIRE DEPARTMENT STATION 2,9 SOUTH PLATT STREET, ,PLATTSBURGH,NY,12901,,,518-561-5466,,,622235.201324825,4949375.19513556
2919,NICHOLVILLE FIRE COMPANY,3341 STATE HIGHWAY 11B, ,NICHOLVILLE,NY,12965,,,315-379-2431,,,527065.054457299,4949474.69398859
2920,OGDENSBURG FIRE DEPARTMENT,718 FORD STREET, ,OGDENSBURG,NY,13669,,,315-393-2321,,,461380.814887898,4949765.48562767
2921,TOWN OF PLATTSBURGH FIRE DISTRICT 3 STATION 2,95 HAMMOND LANE, ,PLATTSBURGH,NY,12901,,,518-563-1990,,,618838.768971621,4949940.85313389
2922,MORRISONVILLE FIRE DEPARTMENT,1927 STATE ROUTE 22B, ,MORRISONVILLE,NY,12962,,,518-563-1112,,,613776.487725183,4950033.07695035
2923,CADYVILLE VOLUNTEER FIRE DEPARTMENT,2122 STATE ROUTE 3, ,CADYVILLE,NY,12918,,,518-293-8326,,,608230.771995221,4950236.03644313
2924,PLATTSBURGH CITY FIRE DEPARTMENT STATION 1,65 CORNELIA STREET, ,PLATTSBURGH,NY,12901,,,518-561-2466,,,622285.90093317,4950668.66999021
2925,DICKINSON VOLUNTEER FIRE DISTRICT,7 CHURCH STREET, ,DICKINSON CENTER,NY,12930,,,518-856-9515,,,535432.66920796,4951311.40453172
2926,RIVERVIEW CORRECTIONAL FACILITY - FIRE RESPONSE TEAM,1111 TIBBITTS DRIVE,BUILDING 10,OGDENSBURG,NY,13669,,,315-393-8400,,,465629.452673563,4951797.2532936
2927,WEST STOCKHOLM VOLUNTEER FIRE DEPARTMENT,COUNTY ROAD 57, ,POTSDAM,NY,13676,,,315-386-4591,,,507000.881129137,4951826.13005977
2928,DANNEMORA FIRE DEPARTMENT,163 EMMONS STREET, ,DANNEMORA,NY,12929,,,518-492-2381,,,601001.106415088,4952876.72735505
2929,CLINTON CORRECTIONAL FACILITY FIRE AND SAFETY,1156 STATE ROUTE 374, ,DANNEMORA,NY,12929,,,518-492-2511,,,601138.985668479,4952882.52400172
2930,TOWN OF PLATTSBURGH FIRE DISTRICT 3 STATION 1,128 WALLACE HILL ROAD, ,PLATTSBURGH,NY,12901,,,518-561-7370,,,619890.352002694,4953027.38405964
2931,LISBON VOLUNTEER FIRE DEPARTMENT,7002 COUNTY ROUTE 10, ,LISBON,NY,13658,,,315-393-5531,,,474661.650660947,4953190.9111643
2932,LYON MOUNTAIN VOLUNTEER FIRE DEPARTMENT,9 FIRE HOUSE ROAD, ,LYON MOUNTAIN,NY,12952,,,518-735-4334,,,586404.324699998,4953389.2184913
2933,CUMBERLAND HEAD FIRE DEPARTMENT,38 FIREHOUSE LANE, ,PLATTSBURGH,NY,12901,,,518-561-6515,,,625292.063936549,4953529.69667126
2934,OWLS HEAD - MOUNT VIEW VOLUNTEER FIRE DEPARTMENT,46 RAGGED LAKE ROAD, ,OWLS HEAD,NY,12969,,,518-483-5240,,,565850.437189817,4953633.93293614
2935,MADRID VOLUNTEER FIRE DEPARTMENT,CHURCH STREET, ,MADRID,NY,13660,,,315-322-4346,,,489457.018964831,4955059.60660344
2936,NORWOOD VOLUNTEER FIRE DEPARTMENT,2 BERNARD AVENUE, ,NORWOOD,NY,13668,,,315-353-2570,,,500457.86403987,4955149.11486361
2937,LAWRENCEVILLE VOLUNTEER FIRE DEPARTMENT,1081 COUNTY ROUTE 54, ,NORTH LAWRENCE,NY,12967,,,315-389-4353,,,527386.987669702,4957799.79577224
2938,BEEKMANTOWN VOLUNTEER FIRE DEPARTMENT STATION 1,6973 STATE ROUTE 22, ,WEST CHAZY,NY,12992,,,518-563-4303,,,619307.732642135,4959078.59550576
2939,BEEKMANTOWN VOLUNTEER FIRE DEPARTMENT STATION 2,36 LAKE SHORE ROAD, ,PLATTSBURGH,NY,12901,,,518-561-4678,,,627336.1369714,4960387.58072226
2940,BRASHER WINTHROP VOLUNTEER FIRE DEPARTMENT,708 STATE HIGHWAY 11C, ,WINTHROP,NY,13697,,,315-389-4922,,,517095.301759568,4960481.87453268
2941,NORFOLK FIRE DEPARTMENT,1 FURNACE STREET, ,NORFOLK,NY,13667,,,315-379-2431,,,500724.822900002,4960948.1956
2942,NORTH LAWRENCE VOLUNTEER FIRE DEPARTMENT,9 COUNTY ROUTE 52, ,NORTH LAWRENCE,NY,12967,,,315-389-4265,,,525510.307242724,4961343.43707521
2943,MOIRA VOLUNTEER FIRE AND RESCUE DEPARTMENT,2340 COUNTY ROUTE 5, ,MOIRA,NY,12957,,,518-529-6010,,,535120.711863507,4962804.92285678
2944,WEST CHAZY VOLUNTEER FIRE DEPARTMENT,7656 STATE ROUTE 22, ,WEST CHAZY,NY,12992,,,518-493-4995,,,617991.12622941,4963723.4294303
2945,BRUSHTON VOLUNTEER FIRE DEPARTMENT,816 COUNTY ROAD 7, ,BRUSHTON,NY,12916,,,518-529-6007,,,537846.176335518,4964023.24857181
2946,NORFOLK FIRE STATION 2,RTE 56,,RAYMONDVILLE ,NY,13678,,,,,,501738.969600003,4964969.7785913
2947,BANGOR VOLUNTEER FIRE DEPARTMENT,2367 UNITED STATES HIGHWAY 11, ,NORTH BANGOR,NY,12966,,,518-483-2780,,,546645.157837735,4965548.12349508
2948,MALONE CALL FIREMEN INCORPORATED,37 FINNEY BOULEVARD, ,MALONE,NY,12953,,,518-483-4853,,,555220.042289066,4966284.75518902
2949,WADDINGTON VOLUNTEER FIRE DEPARTMENT,51 MAPLE STREET, ,WADDINGTON,NY,13694,,,315-386-4591,,,483796.111820871,4967534.59046278
2950,NORFOLK FIRE STATION 3,RTE 420,,NORFOLK,NY,13667,,,,,,510941.183900001,4967929.3847913
2951,ELLENBURG CENTER VOLUNTEER FIRE DEPARTMENT,1 CHURCH STREET, ,ELLENBURG CENTER,NY,12934,,,518-594-3855,,,587450.241999999,4968477.36019131
2952,LOUISVILLE FIRE STATION 1,735 County Route 39,,MASSENA,NY,13662,,,,,,499055.070600004,4971143.7427913
2953,ALTONA VOLUNTEER FIRE DEPARTMENT,480 DEVILS DEN ROAD, ,ALTONA,NY,12910,,,518-236-7223,,,606195.407820068,4971284.21827876
2954,CHAZY VOLUNTEER FIRE DEPARTMENT,9666 UNITED STATES HIGHWAY 9, ,CHAZY,NY,12921,,,518-846-7326,,,623441.310600003,4971857.5060913
2955,ALTONA CORRECTIONAL FACILITY FIRE AND SAFETY,555 DEVILS DEN ROAD, ,ALTONA,NY,12910,,,518-236-7841,,,605911.820731566,4971970.50007055
2956,BURKE VOLUNTEER FIRE DEPARTMENT,1041 EAST MAIN STREET, ,BURKE,NY,12917,,,518-483-0804,,,565631.023772075,4972725.61465778
2957,ELLENBURG DEPOT VOLUNTEER FIRE DEPARTMENT,5035 UNITED STATES HIGHWAY 11, ,ELLENBURG DEPOT,NY,12935,,,518-594-7010,,,595043.111577719,4973216.18522131
2958,HELENA VOLUNTEER FIRE DEPARTMENT,2 QUINELL ROAD, ,BRASHER FALLS,NY,13613,,,315-379-2431,,,521960.517376326,4974017.63203049
2959,LOUISVILLE VOLUNTEER FIRE DEPARTMENT,14818 STATE HIGHWAY 37, ,MASSENA,NY,13662,,,315-769-2316,,,502596.106880698,4974226.86166934
2960,HELENA FIRE STATION,1175 RTE 37C,,MASSENA,NY,13649,,,,,,522471.443600004,4974792.56819131
2961,CHATEAUGAY FIRE COMPANY INCORPORATED,2 LAKE STREET, ,CHATEAUGAY,NY,12920,,,518-497-3135,,,572656.332132295,4974825.91024518
2962,CONSTABLE VOLUNTEER FIRE DEPARTMENT,1136 STATE ROUTE 122, ,CONSTABLE,NY,12926,,,518-483-5908,,,555412.81337561,4975306.28754943
2963,MASSENA VOLUNTEER FIRE DEPARTMENT,34 ANDREWS STREET, ,MASSENA,NY,13662,,,315-769-2380,,,508308.138252527,4975452.08615035
2964,BOMBAY FIRE DEPARTMENT,1856 STATE ROUTE 95, ,BOMBAY,NY,12914,,,518-358-4213,,,533730.244346779,4976255.35158328
2965,WESTVILLE VOLUNTEER FIRE DEPARTMENT,3891 STATE ROUTE 37, ,CONSTABLE,NY,12926,,,518-358-4450,,,547903.125691617,4976590.55172718
2966,CHURUBUSCO VOLUNTEER FIRE COMPANY,1301 CLINTON MILLS ROAD, ,CHURUBUSCO,NY,12923,,,518-497-6623,,,584590.850073659,4978402.23899534
2967,HOGANSBURG-AKWESASNE VOLUNTEER FIRE DEPARTMENT STATION 1,818 STATE ROUTE 37, ,HOGANSBURG,NY,13655,,,518-358-2161,,,527586.107580977,4979413.10957569
2968,MOOERS VOLUNTEER FIRE DEPARTMENT STATION 1,2508 STATE ROUTE 11, ,MOOERS,NY,12958,,,518-236-5311,,,611252.083866453,4979544.32164603
